loan_id,college_degree,loan_amount,loan_repaid
ID0058,True,4205.667404092516,True
ID0059,False,6028.641417917264,False
ID0060,False,7498.975479200335,False
ID0061,True,5023.1434144675295,True
ID0062,False,6403.30530092103,False
ID0063,False,7688.0509313146795,False
ID0064,False,7878.671384793136,False
ID0065,True,5656.269103185232,True
ID0066,True,4874.241837795001,True
ID0067,True,6134.682966455964,False
ID0068,True,7118.819188227133,False
ID0069,False,7174.079775875372,False
ID0070,True,6084.509428143821,True
ID0071,True,7876.009279117767,False
ID0072,False,7649.121002263533,False
ID0073,True,5633.658036106054,True
ID0074,False,7492.364675199028,False
ID0075,True,8388.104211133881,False
ID0076,True,5537.74296558021,True
ID0077,False,5163.978049433266,False
ID0078,False,4708.79217732442,True
ID0079,False,6663.768038048365,False
ID0080,True,7334.69559783749,True
ID0081,True,6280.449948752099,True
ID0082,True,8007.209208224733,True
ID0083,True,5801.446468528041,True
ID0084,False,5224.270326193185,False
ID0085,True,5821.995357951068,True
ID0086,True,5466.331376309265,True
ID0087,True,6270.17636462653,True
ID0088,True,4896.494676195093,True
ID0089,True,7806.634020713534,False
ID0090,False,7347.715905279678,False
ID0091,False,2105.493733802107,True
ID0092,True,7626.862206437434,False
ID0093,True,6345.630135413631,False
ID0094,True,6713.526580036012,False
ID0095,True,3826.435176712047,True
ID0096,False,5395.437648726673,False
ID0097,False,6335.171788727195,False
ID0098,True,7195.047626858596,False
ID0099,True,2692.652767813723,True
ID0100,True,4364.30224990739,True
ID0101,True,5548.830723617691,True
ID0102,False,4500.375870222842,False
ID0103,True,6797.209020734511,True
ID0104,False,5797.159898525527,False
ID0105,True,6515.755554859131,True
ID0106,True,7436.147532766301,False
ID0107,True,5619.674839250054,True
ID0108,True,7907.5666531711895,True
ID0109,False,3420.8003360733123,True
ID0110,True,6501.680226159062,False
ID0111,False,5341.3390214128,False
ID0112,True,4698.053729225114,True
ID0113,False,4182.950542711112,False
ID0114,True,4661.496686980032,True
ID0115,True,7798.601324437786,False
ID0116,True,8674.396542481976,False
ID0117,False,7491.461534782965,False
ID0118,False,5747.408578251999,False
ID0119,True,8080.437899005954,False
ID0120,False,5744.502763008683,False
ID0121,False,5422.904670180852,False
ID0122,True,7482.869110821653,True
ID0123,True,6001.94282793715,True
ID0124,False,7079.346147967549,False
ID0125,True,5136.566601554293,True
ID0126,False,7437.883608893373,False
ID0127,True,7910.001652745949,False
ID0128,True,4459.592515120174,True
ID0129,False,7633.7397174875905,False
ID0130,True,7446.831098253399,True
ID0131,True,8326.73833264015,False
ID0132,False,6621.7291077793825,False
ID0133,True,7449.722535529734,False
ID0134,True,6354.067766579563,True
ID0135,True,6375.021940821412,True
ID0136,True,5980.427708693944,True
ID0137,False,4661.436036066367,False
ID0138,False,7048.196867399689,False
ID0139,True,3215.4776758235316,True
ID0140,True,7140.6273688222245,True
ID0141,False,7028.704830555166,False
ID0142,False,5415.878512519375,False
ID0143,False,7794.524414493809,False
ID0144,True,6380.158045804728,False
ID0145,True,6614.728320996814,True
ID0146,True,7509.823822747147,False
ID0147,True,6512.476104667197,False
ID0148,True,8800.178689741948,False
ID0149,False,5477.847161763409,True
ID0150,False,4942.970028352078,False
ID0151,True,5683.596925258744,True
ID0152,True,6327.391852804853,True
ID0153,True,10191.81243749641,False
ID0154,False,6510.12396798044,False
ID0155,True,4999.8827518806675,True
ID0156,True,6211.12704841568,True
ID0157,True,6651.243307523662,False
ID0158,False,5729.980497007841,False
ID0159,False,7007.599737857815,False
ID0160,False,4048.012979301592,True
ID0161,True,6757.919062632969,False
ID0162,True,9661.001041340409,False
ID0163,True,6012.388067985867,True
ID0164,False,7441.167964116326,False
ID0165,True,4691.738356053342,True
ID0166,True,5178.563962552812,True
ID0167,True,4501.523851160475,True
ID0168,True,7142.567933109404,False
ID0169,True,4900.049089447699,True
ID0170,False,4923.153803875484,False
ID0171,True,4653.332033888957,True
ID0172,True,4881.881346328771,True
ID0173,False,7709.13628424084,False
ID0174,True,5895.032228777278,True
ID0175,True,7376.0402184986415,False
ID0176,False,6889.2229151011,False
ID0177,True,5571.514179785666,True
ID0178,False,5195.936312711134,False
ID0179,True,6631.81787765593,True
ID0180,False,8916.20526193026,False
ID0181,True,7273.972826510431,False
ID0182,False,7779.417623497951,False
ID0183,True,3014.348920630971,True
ID0184,True,7989.4737513396685,False
ID0185,True,7668.752771618143,False
ID0186,True,5850.240916779698,False
ID0187,False,4625.268976925866,False
ID0188,True,6040.146842605784,True
ID0189,True,8205.763697890561,False
ID0190,True,3892.648099106256,True
ID0191,False,6068.011498137052,False
ID0192,True,6656.101748950407,True
ID0193,True,6256.147012407646,True
ID0194,False,5772.608300028648,False
ID0195,False,8464.64400101727,False
ID0196,True,3956.0934950925825,True
ID0197,False,7725.273592251462,False
ID0198,True,4976.593805511558,True
ID0199,True,7115.214195465829,False
ID0200,True,9256.51534633409,False
ID0201,True,4852.971203339022,True
ID0202,True,6259.12807710911,False
ID0203,True,9332.160626020497,False
ID0204,True,4517.72599836331,True
ID0205,False,4285.460539133326,False
ID0206,False,6980.498718466919,False
ID0207,False,6667.400242846418,False
ID0208,False,4693.477325046619,False
ID0209,True,6073.831927581592,True
ID0210,True,8301.475736325243,False
ID0211,True,4283.743024485044,True
ID0212,False,3888.415241965635,False
ID0213,False,6858.590584796057,False
ID0214,True,4119.610971331529,True
ID0215,False,6111.438736867707,False
ID0216,False,6355.677454965997,False
ID0217,True,6483.994412787405,False
ID0218,True,4336.675015411851,True
ID0219,True,5992.840531804951,False
ID0220,True,3571.9914341106687,True
ID0221,False,4987.070788903107,False
ID0222,True,5432.865557135621,True
ID0223,False,6275.654170517439,False
ID0224,True,2953.580303509809,True
ID0225,False,5729.0985982997445,False
ID0226,True,5954.165764421239,True
ID0227,True,7759.170094836556,False
ID0228,True,4998.279491452989,True
ID0229,True,8238.628152046815,False
ID0230,True,7120.252197207152,False
ID0231,True,5368.833129555363,True
ID0232,True,9361.976287789008,False
ID0233,True,3921.4441854285633,True
ID0234,False,6568.115179706168,False
ID0235,True,6708.903112550575,False
ID0236,True,5485.593489423682,True
ID0237,True,5691.361749562479,True
ID0238,True,1972.0747243533397,True
ID0239,False,6312.520971747348,False
ID0240,True,7326.158993254243,True
ID0241,False,6882.330011516529,False
ID0242,False,4737.427602184074,False
ID0243,True,7018.527984653278,False
ID0244,False,7121.334536768598,False
ID0245,True,5026.099767177218,True
ID0246,True,4257.793668044245,True
ID0247,False,2111.5368830074826,False
ID0248,True,5258.286082401648,True
ID0249,True,5346.088126178652,True
ID0250,True,4853.980701740818,True
ID0251,False,5829.047059214811,False
ID0252,True,8136.900884028203,False
ID0253,False,5944.291895123865,False
ID0254,True,5366.447763958585,True
ID0255,True,5989.274250406559,True
ID0256,False,6971.220014277544,False
ID0257,False,6815.798094125058,False
ID0258,False,5925.297190330914,False
ID0259,True,7209.588829966052,False
ID0260,True,8834.546731888826,False
ID0261,False,7682.36678154823,False
ID0262,False,3574.9649786430177,False
ID0263,True,6688.004239384016,False
ID0264,False,4790.3001593160225,True
ID0265,False,6649.902698435516,False
ID0266,True,7479.344840975315,False
ID0267,True,6278.316164446552,True
ID0268,True,7233.785601972873,False
ID0269,True,7165.027940400534,True
ID0270,True,6457.104308500697,False
ID0271,False,6130.014755095204,False
ID0272,True,4945.137822191393,True
ID0273,True,8244.045551852214,False
ID0274,True,4949.48814703411,True
ID0275,True,8129.566191058439,True
ID0276,True,5442.536676072765,True
ID0277,True,6961.829418769077,False
ID0278,True,3390.644049533428,True
ID0279,True,6273.507756706787,True
ID0280,True,7004.114313838737,True
ID0281,True,2926.3072211063763,True
ID0282,False,5592.368283672321,False
ID0283,True,6135.852952775103,True
ID0284,True,3793.376952095623,True
ID0285,True,6078.75217614877,True
ID0286,False,6601.094852178992,False
ID0287,False,7072.985354083131,False
ID0288,False,7439.044745934461,False
ID0289,True,7096.259958606921,False
ID0290,True,5390.982053836928,True
ID0291,True,7496.216101379474,True
ID0292,False,6031.208977118069,False
ID0293,True,7296.656699913423,True
ID0294,False,4970.266214080101,False
ID0295,False,5790.093066274161,False
ID0296,False,5772.0778720558055,False
ID0297,True,8125.182701895492,False
ID0298,True,5203.878422563071,True
ID0299,True,6514.795233190249,True
ID0300,False,6479.56133765562,False
ID0301,True,6992.686074204597,False
ID0302,True,7440.625321189274,True
ID0303,True,6555.079258074801,True
ID0304,True,5947.958676655427,True
ID0305,False,5399.41605715292,False
ID0306,True,5147.165917215562,True
ID0307,True,7840.049855635575,True
ID0308,True,5493.598913803118,False
ID0309,True,5995.12139181728,True
ID0310,True,7252.978579201227,True
ID0311,False,6916.682968504246,False
ID0312,False,7709.728397022632,False
ID0313,True,6433.749391650634,True
ID0314,True,4646.574395218842,True
ID0315,False,7123.188476384127,False
ID0316,False,6894.574078040728,False
ID0317,True,7834.813345126412,False
ID0318,True,7637.280690000473,False
ID0319,True,7167.172689275027,False
ID0320,True,7285.895901743301,True
ID0321,False,4559.8612641924965,False
ID0322,False,5152.131303222748,False
ID0323,True,6984.101198261265,True
ID0324,True,3468.4797508379734,True
ID0325,True,5453.728471806257,True
ID0326,False,8185.31535038035,False
ID0327,True,3737.8752897042896,True
ID0328,True,4953.866061167734,True
ID0329,True,3526.202144626553,True
ID0330,True,7866.446281909028,False
ID0331,True,5461.734203733758,True
ID0332,True,5042.341240801921,True
ID0333,True,3180.2803029612965,True
ID0334,False,5035.3102131621035,False
ID0335,True,5541.364794329823,True
ID0336,True,5701.304737248134,True
ID0337,False,5377.588366130638,False
ID0338,True,7687.877266002843,False
ID0339,False,6227.288773598349,False
ID0340,False,3858.816120929518,False
ID0341,True,7504.479026244726,False
ID0342,False,5989.6990321648145,False
ID0343,True,7878.842893964372,False
ID0344,True,6572.583037863003,True
ID0345,True,4057.568605987157,True
ID0346,True,3851.0268683578333,True
ID0347,True,6177.230005270078,False
ID0348,True,5862.777915229034,True
ID0349,True,5592.038948236629,True
ID0350,True,7904.613647845112,True
ID0351,True,3991.286871504428,True
ID0352,False,6990.935433169103,False
ID0353,True,5521.360046987289,True
ID0354,True,3015.772871578042,True
ID0355,True,5424.432708009428,True
ID0356,True,6316.814783668403,True
ID0357,True,8335.817806159637,False
ID0358,True,5296.592531476476,True
ID0359,True,6637.988799115374,True
ID0360,True,6835.517459704801,False
ID0361,True,6377.472190403685,True
ID0362,False,6389.2567882665335,False
ID0363,False,5893.5049629214545,False
ID0364,True,7382.206756989986,False
ID0365,True,6008.28802859526,True
ID0366,True,6494.806061909247,False
ID0367,True,4391.034475124554,True
ID0368,False,4407.865099616625,False
ID0369,False,4259.113136180748,True
ID0370,True,4852.627371820336,True
ID0371,True,8063.425567708032,False
ID0372,True,6028.450085446295,True
ID0373,True,6703.861355993301,True
ID0374,True,5374.017300067764,True
ID0375,True,7382.44152068826,False
ID0376,True,4795.378896475115,True
ID0377,True,6779.094918393819,True
ID0378,False,5340.032201930333,False
ID0379,False,5841.303720405369,False
ID0380,True,5819.84491844949,True
ID0381,True,6034.97330663276,True
ID0382,True,7028.115374242972,False
ID0383,True,3819.9884883423933,True
ID0384,True,3860.446587627232,True
ID0385,True,5497.345322134585,True
ID0386,True,7420.242687327125,True
ID0387,True,5485.925656077998,True
ID0388,False,5847.317207464119,False
ID0389,False,9342.227337800008,False
ID0390,True,4582.8318719170975,True
ID0391,True,4459.438615729515,True
ID0392,True,7203.905873291356,False
ID0393,False,4984.204820749577,False
ID0394,True,8564.983426656141,False
ID0395,True,7361.328963917685,False
ID0396,False,3614.502168729676,True
ID0397,True,4779.097512064205,True
ID0398,False,7036.385076956109,False
ID0399,False,4184.59844187381,False
ID0400,True,6297.391443482903,True
ID0401,True,6748.021005818623,True
ID0402,True,5467.427840594675,True
ID0403,True,5034.497143658666,True
ID0404,True,5109.656595622004,True
ID0405,True,5577.837801565742,True
ID0406,True,7566.800781907601,False
ID0407,False,5159.958122023563,False
ID0408,False,5394.760850388807,False
ID0409,True,3652.777288108475,True
ID0410,False,5599.691732612815,False
ID0411,True,3211.1392210764607,True
ID0412,True,7411.281991078042,False
ID0413,True,4908.548185712076,True
ID0414,True,5813.676918924096,False
ID0415,False,7801.45481747946,False
ID0416,True,5028.211738743431,True
ID0417,True,5994.673037341805,True
ID0418,False,3924.8131369595385,True
ID0419,True,6321.893945976244,True
ID0420,True,8218.640581441623,False
ID0421,True,4105.156537416959,True
ID0422,False,7807.304666642278,False
ID0423,True,6811.475864339498,False
ID0424,True,4636.958560671495,True
ID0425,True,6515.025331741704,False
ID0426,True,6832.674565045183,True
ID0427,True,6623.708429377991,False
ID0428,True,4655.909348873552,True
ID0429,False,6806.054965303931,False
ID0430,True,5195.68280189457,True
ID0431,True,5376.565780894668,True
ID0432,False,5408.926633306835,False
ID0433,True,6880.685577108835,True
ID0434,True,7490.850564755266,False
ID0435,True,6429.998986447419,False
ID0436,False,8185.582415095015,False
ID0437,True,5351.021014076374,True
ID0438,True,5770.497561033199,True
ID0439,True,6102.328225412738,False
ID0440,False,5965.54335994028,False
ID0441,True,6749.394383711367,True
ID0442,True,8910.312259984908,False
ID0443,True,6632.628402116695,True
ID0444,False,3001.096875143925,True
ID0445,False,7221.675352565501,False
ID0446,False,5337.448367572832,False
ID0447,False,5714.44416121721,False
ID0448,False,4534.86110683249,False
ID0449,True,6179.466606811777,True
ID0450,False,7623.257545717402,False
ID0451,True,3379.9919536926845,True
ID0452,True,6690.6784490030095,True
ID0453,True,5470.851958164435,True
ID0454,True,6035.290117549505,True
ID0455,False,7811.794715992422,False
ID0456,True,6829.091562086527,False
ID0457,False,7263.677878150647,False
ID0458,True,8823.329639361555,False
ID0459,True,5313.913649431112,True
ID0460,True,6127.846419139845,True
ID0461,True,6713.763384186728,False
ID0462,True,7389.48243172981,True
ID0463,True,6351.907817641075,True
ID0464,True,4422.653745501598,True
ID0465,False,4971.709194259169,False
ID0466,True,7504.4950873469315,False
ID0467,True,3823.4322705764853,True
ID0468,True,7657.712481423795,True
ID0469,True,7048.415497577737,False
ID0470,True,6206.755110568339,True
ID0471,False,6908.022962807691,False
ID0472,True,5838.865474530825,True
ID0473,True,7573.595746806438,True
ID0474,True,5116.426411758214,True
ID0475,True,8624.175635080146,False
ID0476,False,4646.856583411318,False
ID0477,True,5737.404230815258,True
ID0478,True,8435.798818205578,False
ID0479,True,6443.440586280401,True
ID0480,False,6471.6650994021165,False
ID0481,False,4900.405301030411,False
ID0482,True,4117.873485248899,True
ID0483,True,7201.289765479107,True
ID0484,True,5269.234929985109,True
ID0485,True,6148.130413193791,True
ID0486,True,7218.054130857676,False
ID0487,True,5390.212938323739,True
ID0488,True,4605.232982028196,True
ID0489,True,7220.09417651412,True
ID0490,False,7395.573436993913,False
ID0491,True,5608.963068171268,True
ID0492,True,2335.4176661383353,True
ID0493,True,5289.488523605598,True
ID0494,False,5507.126974261818,False
ID0495,False,8913.61109614109,False
ID0496,True,6428.598198428153,True
ID0497,True,4383.634895227538,True
ID0498,False,5832.179562385749,False
ID0499,True,6180.182532183683,True
ID0500,False,4645.1146002106825,False
ID0501,True,7854.518713799288,False
ID0502,True,4235.669006884194,True
ID0503,True,6729.6867218658535,True
ID0504,False,4373.383469163171,False
ID0505,True,3769.4479251134585,True
ID0506,False,7205.225376018808,False
ID0507,True,5447.651345119073,False
ID0508,True,5825.2256892334735,False
ID0509,True,5598.0849078144365,True
ID0510,True,5800.741372138555,True
ID0511,True,7827.099913039214,True
ID0512,False,7049.535686890139,False
ID0513,True,9098.320480873554,False
ID0514,False,4928.786513941528,False
ID0515,True,5090.033211828112,True
ID0516,True,7753.08877218919,False
ID0517,True,7942.922643585381,False
ID0518,False,5210.433884507396,False
ID0519,True,6023.468001196169,True
ID0520,False,6494.456397956284,False
ID0521,False,5167.925438064682,False
ID0522,True,9188.089609793009,False
ID0523,True,4171.812874522815,True
ID0524,False,5698.462235910556,False
ID0525,True,3763.0922058814062,True
ID0526,True,6299.383023168707,False
ID0527,False,1384.739813351247,True
ID0528,True,4559.654601206492,True
ID0529,True,4768.427483157565,True
ID0530,False,4360.967093919355,False
ID0531,False,4380.076419301533,False
ID0532,True,6791.7272965973425,False
ID0533,False,5551.790885525368,False
ID0534,True,5208.929025411253,True
ID0535,True,6924.715677959948,True
ID0536,False,6058.0243930139095,False
ID0537,True,4264.588762967139,True
ID0538,True,5540.426377694655,True
ID0539,True,5869.5081368386145,True
ID0540,True,5166.270013893911,True
ID0541,False,8040.155800555686,False
ID0542,False,7053.851493264353,False
ID0543,True,5273.761326138297,True
ID0544,False,6117.870529198761,False
ID0545,True,5881.215372906587,True
ID0546,True,7006.348418742365,True
ID0547,False,2482.7991516557126,True
ID0548,False,5963.509816924898,False
ID0549,True,6022.702747203348,True
ID0550,False,5046.5147342923465,False
ID0551,True,5066.359222731039,True
ID0552,True,2694.5353767758456,True
ID0553,False,5616.292199067791,False
ID0554,True,3169.9364644814927,True
ID0555,True,6751.412430627304,True
ID0556,True,7077.062992022552,False
ID0557,False,5462.681672685095,False
ID0558,True,7624.166574831947,False
ID0559,True,6243.494315533215,True
ID0560,True,3594.651146130106,True
ID0561,True,6917.805632117687,True
ID0562,True,6651.758416194075,True
ID0563,False,4883.793640922558,False
ID0564,False,5021.922853298502,False
ID0565,False,6327.619059830474,False
ID0566,False,7189.592383907226,False
ID0567,True,5590.988933804029,True
ID0568,True,4710.253947353815,True
ID0569,False,7382.523881328865,False
ID0570,True,6745.4745467199555,False
ID0571,True,6010.940136510561,True
ID0572,True,7373.19732282522,True
ID0573,True,6730.012897253959,True
ID0574,True,5160.719059704903,True
ID0575,True,7904.865876358143,False
ID0576,True,8379.925875465167,False
ID0577,True,5808.028141618717,True
ID0578,True,5917.1156350309,True
ID0579,False,6150.950705354022,False
ID0580,True,4861.473369462475,True
ID0581,True,4730.751319943262,True
ID0582,True,8548.633523400007,False
ID0583,True,5134.475191372446,True
ID0584,False,6895.4724831605245,False
ID0585,True,5288.9452660083425,True
ID0586,True,6883.217685307329,False
ID0587,True,5785.135940105129,True
ID0588,True,6661.4715854426495,False
ID0589,True,3248.9235616526717,True
ID0590,True,8226.295663024004,False
ID0591,True,6006.086177379451,True
ID0592,True,6769.7952447529215,True
ID0593,True,8054.944000498885,False
ID0594,False,5700.851637478401,False
ID0595,False,7728.694354526695,False
ID0596,True,7959.320943646844,False
ID0597,True,9744.380222270445,False
ID0598,False,6089.790153268179,False
ID0599,True,8184.0747633986475,False
ID0600,False,4430.354061937427,False
ID0601,True,6857.977624832888,True
ID0602,True,7069.349328424303,False
ID0603,True,8012.574639793887,False
ID0604,True,6389.100669307768,True
ID0605,True,7891.283361211925,False
ID0606,True,5464.624056738189,True
ID0607,True,5133.606115151162,True
ID0608,True,4768.77806791524,True
ID0609,True,9014.487634461779,False
ID0610,False,5852.671822261278,False
ID0611,True,5468.231047916439,True
ID0612,False,6914.2004338593615,False
ID0613,True,6668.366706595354,False
ID0614,True,7818.349578613294,False
ID0615,False,6276.793337103382,False
ID0616,False,4689.509196399415,False
ID0617,True,4178.09437436706,True
ID0618,True,7118.142483035884,True
ID0619,True,4861.706882589116,True
ID0620,True,3610.385419337218,True
ID0621,True,6355.190865029466,True
ID0622,True,6953.644529202375,False
ID0623,True,7544.067099631748,False
ID0624,False,6132.776015555963,False
ID0625,True,7803.377191195715,False
ID0626,True,6640.643783582487,False
ID0627,True,4924.842898194302,True
ID0628,False,5010.628497806374,False
ID0629,True,6386.21860496011,True
ID0630,False,6069.665620820686,False
ID0631,True,3130.823960680102,True
ID0632,True,8976.515355489126,False
ID0633,True,7494.189880255422,False
ID0634,True,4864.234776119613,True
ID0635,False,6901.792139394882,False
ID0636,False,4683.699089877674,False
ID0637,True,5442.674052016454,True
ID0638,True,2933.5950995952867,True
ID0639,True,7122.027019210651,True
ID0640,True,7751.296643135638,True
ID0641,True,5797.740761191812,True
ID0642,True,5749.021576443185,True
ID0643,False,4552.868452433058,False
ID0644,False,4628.302739916005,False
ID0645,False,4566.454910452904,True
ID0646,True,5249.127546629594,True
ID0647,False,6246.140458564758,False
ID0648,True,6966.223018896468,True
ID0649,False,7363.42439832587,False
ID0650,True,5065.069288945681,True
ID0651,True,7507.328642843407,False
ID0652,False,6294.889887093475,False
ID0653,True,5779.570515971793,True
ID0654,True,5806.137624912829,True
ID0655,True,5480.442369974078,True
ID0656,True,6698.137449029485,True
ID0657,True,5021.728600091218,True
ID0658,False,5839.860727644158,False
ID0659,False,4118.994424109409,True
ID0660,True,6269.748104555599,True
ID0661,True,3773.2302236681394,True
ID0662,False,4699.12795246888,False
ID0663,True,3942.2860454792603,True
ID0664,False,4865.793630580691,False
ID0665,True,4981.358888813458,True
ID0666,True,4930.51886142736,True
ID0667,True,8474.273815145507,False
ID0668,True,6870.766673263451,True
ID0669,True,7568.549494808691,False
ID0670,True,4825.49634373399,True
ID0671,True,9614.763264491154,False
ID0672,True,6517.798356984169,True
ID0673,False,6984.374574756369,False
ID0674,True,5280.612618821366,True
ID0675,True,6631.740706126654,True
ID0676,True,4930.549341083896,True
ID0677,True,5551.104594008487,True
ID0678,True,5032.837491363166,True
ID0679,True,5012.080206115443,True
ID0680,True,8260.956662588702,True
ID0681,True,7353.529671568492,False
ID0682,True,6874.231239157063,True
ID0683,False,5063.746563833291,False
ID0684,True,6051.337852633749,True
ID0685,True,5660.262354813514,True
ID0686,True,6133.710963112971,True
ID0687,False,6629.988010521237,False
ID0688,False,9042.73064173972,False
ID0689,False,7286.570551881853,False
ID0690,True,2168.7675327066963,True
ID0691,True,5770.98082158589,True
ID0692,True,2779.5191425741755,True
ID0693,True,8210.858452320143,False
ID0694,False,4369.881600597379,False
ID0695,True,5600.679608094812,True
ID0696,False,7793.481838201505,False
ID0697,False,6506.831519338394,False
ID0698,False,6109.2446829370965,False
ID0699,True,7861.098122768308,True
ID0700,False,9074.278909687333,False
ID0701,True,8022.572264046236,False
ID0702,False,6656.806900575355,False
ID0703,True,6142.197871026281,True
ID0704,False,5519.620492587489,False
ID0705,True,9462.455699738544,False
ID0706,True,4805.791092696322,True
ID0707,False,7937.185778405564,False
ID0708,True,4845.541730857498,True
ID0709,True,6413.640911028625,True
ID0710,False,6987.514875849551,False
ID0711,True,5121.152529830535,True
ID0712,True,7352.574528294631,False
ID0713,True,5963.071065602449,True
ID0714,True,6013.8579306208285,True
ID0715,False,6351.7540009700215,False
ID0716,True,6300.793247711544,True
ID0717,True,5905.734097950942,True
ID0718,True,4746.47538630343,True
ID0719,True,3836.11717397306,True
ID0720,False,4433.55564837336,False
ID0721,True,4891.130683949734,True
ID0722,False,8043.457830740235,False
ID0723,False,3591.4021510457496,False
ID0724,False,6374.389860373775,False
ID0725,True,7251.737870088689,True
ID0726,True,6520.898781261612,True
ID0727,True,5812.567596335681,False
ID0728,True,5738.553017831919,True
ID0729,True,6672.928485872162,True
ID0730,True,4048.9233934131134,True
ID0731,True,7073.197744221825,False
ID0732,True,5111.479795320195,True
ID0733,True,5969.902915277408,True
ID0734,False,5630.004730678932,False
ID0735,False,9592.333623283106,False
ID0736,False,2203.9670334107013,True
ID0737,True,6777.594820974671,False
ID0738,True,5132.823134461914,True
ID0739,False,5654.84395857924,False
ID0740,False,6457.139400278425,False
ID0741,True,5498.948271457551,True
ID0742,True,5381.67290890224,True
ID0743,True,5944.321404166912,True
ID0744,True,6480.974148565081,True
ID0745,True,5497.763775994329,True
ID0746,True,5380.252019206011,True
ID0747,False,7344.163075950371,False
ID0748,False,5031.718428060093,False
ID0749,True,6756.83200006603,True
ID0750,True,6945.076058962689,True
ID0751,True,5882.757150855553,True
ID0752,True,5354.349153399235,True
ID0753,True,6811.879435959893,False
ID0754,True,7096.139511981255,False
ID0755,True,8070.887827476252,False
ID0756,True,6266.837664873356,False
ID0757,False,5269.533832859281,False
ID0758,False,4801.611956047549,False
ID0759,True,6657.808480575818,True
ID0760,True,5426.510497403269,True
ID0761,True,4558.265599309201,True
ID0762,False,5765.883380478163,False
ID0763,False,9902.13253352521,False
ID0764,False,8146.697891886859,False
ID0765,True,6418.699257145473,True
ID0766,True,5294.9438022092845,True
ID0767,False,6591.758925466374,False
ID0768,True,5177.385934096017,True
ID0769,True,4744.636573591394,True
ID0770,True,4311.286893413175,True
ID0771,False,5390.434996695652,False
ID0772,False,5527.9554364032565,False
ID0773,False,4719.195838711591,False
ID0774,True,4402.28057358507,True
ID0775,True,5543.353369544614,True
ID0776,False,6306.967611045689,False
ID0777,True,1233.805342288657,True
ID0778,True,6134.26846662764,True
ID0779,True,6297.037857735276,True
ID0780,True,6244.007833796441,True
ID0781,True,6834.480949576803,False
ID0782,False,7529.704901349394,False
ID0783,True,5857.199190466848,True
ID0784,True,6112.10439348277,True
ID0785,True,5514.037379841754,True
ID0786,False,5552.17549052152,False
ID0787,True,6129.49719514951,True
ID0788,True,4090.6630988651236,True
ID0789,True,6910.145926097787,True
ID0790,False,7247.494800540345,False
ID0791,False,7121.659031394362,False
ID0792,True,3891.564329052594,True
ID0793,True,5459.136988853281,True
ID0794,False,6839.965313062866,False
ID0795,True,4032.9057257308546,True
ID0796,True,4429.7697045881705,True
ID0797,True,6347.692940400269,False
ID0798,False,6111.0362808915515,False
ID0799,True,5073.122398906949,True
ID0800,True,8219.86537606689,False
ID0801,True,5883.471420442037,True
ID0802,True,6656.411719345338,True
ID0803,True,5855.066141576095,False
ID0804,True,6522.879658031927,False
ID0805,False,5680.527152429315,False
ID0806,True,7783.070902172336,False
ID0807,True,7442.9192377349855,True
ID0808,False,4157.489130245043,False
ID0809,True,4681.254894243491,True
ID0810,True,6719.323214072664,False
ID0811,True,7881.184532371113,False
ID0812,True,5454.485138642384,True
ID0813,True,6889.5106846526105,False
ID0814,True,4829.0436308226535,True
